;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
1364;2227;2;700;1434;1514;60;1777459;126;130;80.0;80.0;0
1365;1935;3;757;1123;1514;60;1366974;143;147;58926.0;51413.0;0
1366;2655;1;660;1967;1514;60;2319447;145;151;80.0;80.0;0
1367;1936;3;879;1003;1514;60;1457074;155;160;60754.0;25037.0;0
1368;1890;4;871;958;1514;60;1388767;158;158;60754.0;25037.0;0
1369;1803;2;746;987;1514;60;1210467;146;147;7103.0;25037.0;0
1370;1701;3;749;896;1514;60;1262525;129;133;7103.0;25037.0;0
1371;1839;1;849;931;1514;60;1348329;143;145;60754.0;25037.0;0
1372;1853;7;920;911;1514;60;1367263;141;142;60754.0;25037.0;0
1373;1704;2;751;909;1514;60;1189289;128;138;7103.0;51413.0;0
1374;2392;2;985;1282;1514;60;1668811;145;144;60754.0;25037.0;0
1375;2208;5;884;1280;1514;60;1631482;153;154;80.0;25037.0;0
1376;2671;3;699;1887;1514;60;2150349;170;183;80.0;80.0;0
1377;4384;5;773;3427;1514;60;3731993;188;187;80.0;51036.0;0
1378;3437;5;941;2411;1514;60;3183064;155;162;80.0;51036.0;0
1379;3613;6;854;2696;1514;60;3385787;157;167;80.0;51036.0;0
1380;3721;5;1004;2658;1514;60;3393977;161;157;80.0;51036.0;0
1381;3699;1;873;2790;1514;60;3590556;139;139;80.0;51036.0;0
1382;3132;3;762;2108;1514;60;2120360;166;160;80.0;51036.0;0
1383;2420;3;877;1491;1514;60;1867558;162;174;60754.0;25037.0;0
1384;2780;4;1017;1666;1514;60;2171871;164;160;60754.0;25037.0;0
1385;2751;7;1184;1516;1514;60;2079925;154;157;60754.0;25037.0;0
1386;2755;7;756;1901;1514;60;2111954;145;145;7103.0;39064.0;0
1387;2823;5;765;2009;1514;60;2191211;167;171;49600.0;39064.0;0
1388;2925;9;954;1908;1514;60;2201952;163;171;60754.0;25037.0;0
1389;2711;5;867;1757;1514;60;2114571;143;148;80.0;25037.0;0
1390;2884;9;1014;1809;1514;60;2307069;152;158;80.0;25037.0;0
1391;3402;5;763;2514;1514;60;2845480;162;167;80.0;80.0;0
1392;4225;2;1039;3046;1514;60;3575195;162;170;80.0;80.0;0
1393;3754;1;975;2600;1514;60;2804348;169;173;80.0;80.0;0
1394;3094;7;796;2219;1514;60;2457386;171;174;80.0;80.0;0
1395;2507;10;449;2015;1514;60;2088498;166;178;80.0;51413.0;0
1396;2865;10;426;2403;1514;60;2364505;148;148;80.0;59753.0;0
1397;2229;5;337;1833;1514;60;1766494;137;135;49600.0;39064.0;0
1398;10300;6;397;9844;1514;60;9669075;147;157;51894.0;47022.0;0
1399;1996;7;379;1546;1514;60;1670022;144;143;80.0;51413.0;0
1400;1745;5;377;1323;1514;60;1365953;118;129;7103.0;7467.0;0
1401;2661;3;401;2212;1514;60;2468842;138;140;80.0;80.0;0
1402;2073;0;386;1638;1514;60;1763301;138;149;80.0;51413.0;0
1403;2494;1;410;2047;1514;60;2061513;146;161;80.0;80.0;0
1404;3309;6;486;2744;1514;60;2932361;184;191;80.0;80.0;0
1405;2468;2;418;1984;1514;60;2057568;161;175;80.0;80.0;0
1406;2386;16;420;1892;1514;60;2009052;168;161;80.0;7467.0;0
1407;2409;5;400;1985;1514;60;2105316;152;159;80.0;45812.0;0
1408;2287;5;403;1834;1514;60;1875852;153;161;80.0;59753.0;0
1409;2237;5;285;1909;1514;60;1630239;150;148;64844.0;59753.0;0
1410;2512;4;113;2279;1514;60;1691369;130;135;80.0;80.0;0
1411;2714;1;124;2581;1514;60;2163173;147;158;80.0;80.0;0
1412;2261;3;138;2084;1514;60;1864752;143;145;62860.0;27207.0;0
1413;2402;1;191;2155;1514;60;1910649;153;167;62860.0;27207.0;0
1414;2879;9;235;2594;1514;60;2229176;183;202;80.0;59060.0;0
1415;2332;7;226;2017;1514;60;1763292;174;183;62860.0;27207.0;0
1416;2470;10;201;2203;1514;60;1940856;171;165;62860.0;27207.0;0
1417;2639;5;179;2436;1514;60;2201470;154;149;62860.0;27207.0;0
1418;2508;3;184;2276;1514;60;2021446;151;148;62860.0;27207.0;0
1419;2532;7;188;2290;1514;60;2035955;119;125;80.0;80.0;0
1420;2809;5;174;2570;1514;60;2307446;136;141;80.0;49468.0;0
1421;3039;2;149;2847;1514;60;2708139;135;140;80.0;49468.0;0
1422;3182;2;167;2995;1514;60;2138156;141;143;25.0;1129.0;0
1423;2593;7;172;2371;1514;60;2213112;152;158;80.0;80.0;0
1424;1924;3;193;1691;1514;60;1585009;165;174;62860.0;27207.0;0
1425;2054;2;167;1819;1514;60;1733818;127;131;62860.0;27207.0;0
1426;1980;6;157;1765;1514;60;1526061;158;168;49600.0;39064.0;0
1427;3377;6;168;3157;1514;60;2752938;163;160;80.0;80.0;0
1428;3048;7;190;2796;1514;60;2280774;172;181;80.0;27207.0;0
1429;2935;4;200;2714;1514;60;2310267;164;172;80.0;80.0;0
1430;2188;5;161;1972;1514;60;1597031;147;148;80.0;1977.0;0
1431;2147;1;157;1909;1514;60;1572459;166;171;80.0;1977.0;0
1432;1977;7;154;1708;1514;60;1540609;164;172;80.0;1977.0;0
1433;2288;63;189;1987;1514;60;1772628;184;184;80.0;80.0;0
1434;2726;6;182;2382;1514;60;2076827;174;177;80.0;80.0;0
1435;2339;62;182;1926;1514;60;1697316;172;182;80.0;80.0;0
1436;2412;7;173;2084;1514;60;1894259;173;177;80.0;80.0;0
1437;2661;3;190;2379;1514;60;1943563;193;183;80.0;80.0;0
1438;2300;7;153;2048;1514;60;1731211;159;160;80.0;80.0;0
1439;2446;2;167;2193;1514;60;1824800;157;159;80.0;59753.0;0
1440;2622;3;198;2358;1514;60;1940484;183;184;80.0;80.0;1
1441;2320;3;200;2058;1514;60;1784569;155;155;80.0;1977.0;0
1442;1870;4;134;1693;1514;60;1469264;124;134;80.0;80.0;1
1443;3900;6;169;3692;1514;60;4098201;165;164;80.0;49897.0;0
1444;2431;4;200;2156;1514;60;1847724;168;186;80.0;80.0;0
1445;2158;6;199;1907;1514;60;1559277;160;166;80.0;1977.0;1
1446;2206;16;174;1917;1514;60;1636458;179;173;80.0;80.0;0
1447;3132;13;186;2822;1514;60;2233558;169;174;80.0;80.0;0
1448;3277;10;203;2977;1514;60;2623842;166;171;80.0;80.0;1
1449;2438;7;175;2190;1514;60;1952070;152;162;80.0;80.0;0
1450;3514;12;174;3244;1514;60;3126222;173;166;1935.0;49900.0;0
1451;2895;7;176;2608;1514;60;2306354;160;169;80.0;59753.0;0
1452;3450;5;190;3139;1514;60;2704690;159;164;80.0;80.0;0
1453;3140;3;167;2907;1514;60;2360747;158;160;80.0;80.0;0
1454;2644;5;182;2318;1514;60;1909068;159;172;80.0;80.0;0
1455;2146;8;164;1925;1514;60;1660878;144;140;80.0;80.0;0
1456;3033;6;190;2719;1514;60;2659569;170;172;80.0;49900.0;0
1457;3174;4;273;2839;1514;60;2399684;178;180;80.0;80.0;0
1458;3036;11;388;2574;1514;60;2420085;168;174;80.0;80.0;0
1459;2807;4;529;2210;1514;60;2130622;156;169;80.0;80.0;0
1460;2473;7;467;1932;1514;60;1844488;167;171;80.0;80.0;0
1461;3051;7;485;2470;1514;60;2313136;177;184;80.0;80.0;0
1462;2317;8;311;1964;1514;60;1825604;159;153;80.0;1977.0;0
1463;3142;5;405;2682;1514;60;2522495;158;160;80.0;80.0;0
1464;2831;4;368;2252;1514;60;2074474;158;164;80.0;80.0;0
1465;2468;4;409;2015;1514;60;1956314;131;138;80.0;39064.0;0
1466;3376;10;492;2792;1514;60;2739143;197;201;80.0;80.0;0
1467;2646;5;439;2132;1514;60;2006567;168;185;80.0;1977.0;0
1468;2566;7;362;2140;1514;60;2037452;162;165;80.0;80.0;0
1469;2514;2;428;2023;1514;60;1910760;158;166;80.0;80.0;0
1470;2324;1;325;1952;1514;60;1813730;154;161;80.0;80.0;0
1471;2293;6;434;1781;1514;60;1641084;179;188;80.0;1977.0;0
1472;3441;5;429;2942;1514;60;2911697;170;186;1935.0;49900.0;0
1473;2345;5;454;1857;1514;60;1963701;147;158;80.0;1977.0;0
1474;2450;6;420;1982;1514;60;1829772;169;175;80.0;1977.0;0
1475;2378;2;347;1953;1514;60;1896331;139;139;80.0;1977.0;0
1476;2669;4;476;2116;1514;60;2163529;167;174;80.0;1977.0;0
1477;2849;3;470;2273;1514;60;2407696;161;171;80.0;49900.0;0
1478;2363;2;260;2026;1514;60;2064616;134;143;80.0;1977.0;0
1479;1843;2;150;1627;1514;60;1394259;139;142;80.0;1977.0;0
1480;2110;4;132;1923;1514;60;1436521;141;147;80.0;80.0;0
1481;2406;4;118;2216;1514;60;1703839;156;162;80.0;80.0;0
1482;4363;6;144;4122;1514;60;3401761;146;151;1935.0;52024.0;0
1483;2174;4;145;1905;1514;60;1714837;165;164;1935.0;49900.0;0
1484;2374;7;193;1996;1514;60;1523012;144;157;993.0;56034.0;0
1485;2642;7;197;2385;1514;60;1556272;144;140;993.0;56034.0;0
1486;4977;2;252;4653;1514;60;1823316;165;175;993.0;56034.0;0
1487;6905;4;438;6357;1514;60;3437582;221;218;993.0;56034.0;0
1488;1824;2;425;1330;1514;60;1366552;172;165;58926.0;51413.0;0
1489;3317;3;412;2866;1514;60;3197890;186;193;1935.0;52024.0;0
1490;1954;3;353;1533;1514;60;1357836;177;187;58926.0;51413.0;0
1491;3464;5;224;3194;1514;60;3239644;161;161;1935.0;52024.0;0
1492;2092;7;240;1803;1514;60;1571962;177;172;58926.0;51413.0;0
1493;2071;6;286;1713;1514;60;1564605;180;185;1935.0;52024.0;0
1494;2027;6;350;1617;1514;60;1544886;172;177;58926.0;51413.0;0
1495;2168;5;451;1672;1514;60;1724920;163;173;58926.0;51413.0;0
1496;2389;5;430;1903;1514;60;1774404;188;188;58926.0;51413.0;0
1497;2591;0;233;2316;1514;60;2177508;172;187;1935.0;52024.0;0
1498;1831;1;228;1541;1514;60;1444352;141;139;58926.0;51413.0;0
1499;2054;0;313;1693;1514;60;1431868;165;173;58926.0;51413.0;0
1500;2152;3;415;1682;1514;60;1737638;156;157;58926.0;51413.0;0
1501;2202;3;438;1699;1514;60;1783117;144;145;58926.0;51413.0;0
1502;2415;7;450;1680;1514;60;1876215;153;161;58926.0;51413.0;0
1503;2480;1;475;1891;1514;60;2040422;151;164;58926.0;51413.0;0
1504;2077;4;472;1570;1514;60;1720632;138;143;58926.0;51413.0;0
1505;3352;4;519;2782;1514;60;3085903;152;157;1935.0;52024.0;0
1506;2341;3;514;1778;1514;60;1774568;174;174;80.0;80.0;0
1507;2008;4;577;1416;1514;60;1585295;172;171;7103.0;59753.0;0
1508;2622;9;586;1928;1514;60;2028606;169;192;80.0;80.0;0
1509;3340;7;609;2621;1514;60;2459939;180;176;80.0;80.0;0
1510;3062;7;491;2469;1514;60;2261188;151;156;80.0;80.0;0
1511;2156;3;551;1531;1514;60;1642149;149;159;7103.0;51413.0;0
1512;2313;3;517;1726;1514;60;1903042;146;153;58926.0;51413.0;0
1513;2674;2;554;2036;1514;60;2102365;176;180;58926.0;51413.0;0
1514;2224;4;548;1639;1514;60;1781425;171;184;58926.0;51413.0;0
1515;2887;5;524;2291;1514;60;2385700;161;176;58926.0;51413.0;0
1516;2618;2;519;2050;1514;60;1996178;151;157;58926.0;51413.0;0
1517;2273;5;513;1723;1514;60;1777555;173;171;58926.0;51413.0;0
1518;2145;2;543;1540;1514;60;1737556;135;156;58926.0;51413.0;0
1519;2505;4;469;1950;1514;60;1834174;191;191;49600.0;39064.0;0
1520;2333;3;332;1932;1514;60;1659600;206;239;58926.0;51413.0;0
1521;2202;7;202;1955;1514;60;1784918;166;155;58926.0;51413.0;0
1522;2182;7;195;1966;1514;60;1822572;142;156;58926.0;51413.0;0
1523;2306;8;180;2068;1514;60;1949849;160;163;58926.0;51413.0;0
1524;2208;7;186;1975;1514;60;1823784;152;161;58926.0;51413.0;0
1525;3662;11;152;3453;1514;60;3173720;160;157;524.0;1721.0;0
1526;5260;12;211;4980;1514;60;4804327;131;146;524.0;1721.0;0
1527;3149;4;269;2807;1514;60;2379063;154;149;80.0;51413.0;0
1528;2919;6;320;2487;1514;60;2120586;204;214;58926.0;51413.0;0
1529;2882;3;262;2547;1514;60;2148936;188;188;80.0;51413.0;0
1530;2547;4;197;2274;1514;60;1914476;146;152;58926.0;51413.0;0
1531;2634;2;232;2352;1514;60;2005737;144;154;58926.0;51413.0;0
1532;2538;5;202;2300;1514;60;2002711;120;120;58926.0;51413.0;0
1533;3311;4;259;2889;1514;60;2346403;185;191;80.0;80.0;0
1534;2683;1;224;2399;1514;60;1887868;159;169;49600.0;39064.0;0
1535;3175;6;191;2909;1514;60;2314075;163;166;80.0;80.0;0
1536;2195;1;199;1943;1514;60;1652098;165;174;58926.0;51413.0;0
1537;1857;26;198;1596;1514;60;1289687;186;189;58926.0;51413.0;1
1538;1719;2;215;1421;1514;60;1179397;164;162;58926.0;51413.0;0
1539;5053;3;179;4817;1514;60;6013740;140;150;524.0;1029.0;1
1540;1454;9;199;1216;1514;60;1049871;154;163;49600.0;39064.0;0
1541;1456;3;196;1213;1514;60;1008333;158;161;49600.0;39064.0;0
1542;1500;7;205;1277;1514;60;1042271;160;172;49600.0;39064.0;1
1543;1633;6;227;1331;1514;60;1098412;170;177;49600.0;39064.0;0
1544;2079;2;187;1691;1514;60;1552039;173;183;80.0;53450.0;1
1545;3248;3;163;3036;1514;60;2641980;158;160;8432.0;8432.0;0
1546;2180;7;202;1929;1514;60;1534837;150;155;49600.0;39064.0;1
1547;1992;4;172;1791;1514;60;1411519;171;177;80.0;39064.0;0
1548;1857;4;171;1585;1514;60;1265451;175;175;80.0;80.0;0
1549;2499;7;200;2213;1514;60;1556201;192;204;80.0;80.0;0
1550;2261;5;243;1946;1514;60;1431818;193;198;80.0;80.0;0
1551;2044;1;181;1816;1514;60;1362282;176;177;80.0;39064.0;0
1552;2251;6;148;2030;1514;60;1597244;153;159;64844.0;59753.0;0
1553;2923;6;185;2686;1514;60;2106234;183;187;80.0;80.0;0
1554;3530;3;310;3129;1514;60;2905253;227;233;80.0;34612.0;0
1555;1619;2;206;1374;1514;60;1102251;157;163;49600.0;39064.0;0
1556;1913;3;175;1682;1514;60;1326188;148;155;49600.0;39064.0;0
1557;2732;6;193;2480;1514;60;2375504;167;176;80.0;51413.0;0
1558;6085;9;245;5740;1514;60;5409286;202;206;80.0;58800.0;0
1559;9460;1;183;9169;1514;60;8855284;156;173;80.0;58800.0;0
1560;5344;1;181;5123;1514;60;4876228;163;164;80.0;58800.0;1
1561;6521;4;187;6289;1514;60;6156925;157;156;80.0;58800.0;0
1562;2177;10;146;1975;1514;60;1747798;140;149;49600.0;39064.0;0
1563;3207;4;167;2980;1514;60;2597160;147;154;8432.0;8432.0;0
1564;1796;3;146;1590;1514;60;1271555;132;138;58926.0;51413.0;0
1565;3252;4;230;2939;1514;60;2605215;187;226;443.0;43120.0;0
1566;5431;7;279;4446;1514;60;4599628;230;213;443.0;43120.0;0
1567;3697;3;274;3320;1514;60;2856053;207;215;80.0;80.0;0
1568;2706;5;221;2304;1514;60;1964165;198;210;80.0;80.0;0
1569;2118;6;257;1811;1514;60;1446359;156;191;58926.0;51413.0;0
1570;2130;5;403;1642;1514;60;1461826;204;234;7103.0;39064.0;0
1571;2025;5;319;1645;1514;60;1520726;191;200;80.0;39064.0;0
1572;2226;7;530;1636;1514;60;1708553;206;197;7103.0;39064.0;0
1573;2597;5;690;1826;1514;60;2076905;215;189;443.0;7103.0;0
1574;3517;6;811;2657;1514;60;2896050;237;233;28964.0;65108.0;0
1575;1881;6;413;1389;1514;60;1347129;189;195;7103.0;59753.0;0
1576;1965;2;315;1590;1514;60;1438306;169;175;64844.0;59753.0;0
1577;2123;4;271;1801;1514;60;1574921;164;167;64844.0;59753.0;1
1578;1947;2;246;1608;1514;60;1395290;155;151;64844.0;59753.0;0
1579;2590;2;256;2288;1514;60;2188533;156;171;80.0;59115.0;1
1580;2164;6;335;1760;1514;60;1615170;217;223;64844.0;59753.0;0
1581;2580;4;208;2322;1514;60;2265573;149;158;80.0;46725.0;0
1582;3110;8;237;2824;1514;60;2510311;171;177;80.0;51413.0;0
1583;2301;5;280;2012;1514;60;1862700;173;177;58926.0;51413.0;0
1584;2475;4;219;2165;1514;60;1992195;153;158;80.0;80.0;0
1585;1658;4;261;1360;1514;60;1326631;141;155;58926.0;51413.0;0
1586;2027;6;218;1790;1514;60;1761885;143;149;80.0;51413.0;0
1587;1812;0;228;1540;1514;60;1460102;151;158;80.0;51413.0;0
1588;1791;5;232;1515;1514;60;1493801;154;147;58926.0;51413.0;0
1589;2686;3;274;2377;1514;60;2313423;150;170;80.0;53273.0;0
1590;3063;4;237;2726;1514;60;2615566;176;182;80.0;53273.0;0
1591;3127;3;245;2830;1514;60;2579432;168;181;80.0;80.0;0
1592;2171;4;194;1914;1514;60;1846534;140;138;80.0;59753.0;0
1593;2200;5;316;1759;1514;60;1547556;196;218;49600.0;39064.0;0
1594;2369;4;263;2049;1514;60;2005967;153;160;80.0;52939.0;0
1595;3619;7;241;3230;1514;60;2569031;163;182;80.0;80.0;0
1596;3591;8;243;3183;1514;60;2608994;195;213;80.0;80.0;0
1597;2428;5;203;2090;1514;60;1727817;178;176;80.0;80.0;0
1598;1589;5;192;1354;1514;60;1260882;132;139;58926.0;51413.0;0
1599;1893;8;293;1513;1514;60;1294101;183;199;58926.0;51413.0;0
1600;2220;4;270;1840;1514;60;1703874;172;180;80.0;51413.0;0
1601;2164;2;263;1860;1514;60;1679584;170;165;58926.0;51413.0;0
1602;1906;2;226;1630;1514;60;1532340;146;151;80.0;51413.0;0
1603;2203;3;304;1826;1514;60;1586842;203;227;80.0;51413.0;0
1604;2289;3;235;1992;1514;60;1711270;165;155;80.0;80.0;0
1605;2271;0;229;1960;1514;60;1791397;151;154;80.0;80.0;0
1606;2161;2;226;1876;1514;60;1789853;151;153;80.0;51413.0;0
1607;3638;2;258;3316;1514;60;3052184;184;181;8432.0;8432.0;0
1608;3072;5;232;2824;1514;60;2597625;155;164;8432.0;8432.0;0
1609;2400;6;223;2122;1514;60;1899373;149;154;80.0;51413.0;0
1610;2139;7;216;1867;1514;60;1732397;148;154;80.0;50782.0;0
1611;2277;5;229;1967;1514;60;1856683;145;149;80.0;50782.0;0
1612;1904;9;236;1622;1514;60;1605023;147;151;80.0;50782.0;0
1613;2058;5;252;1734;1514;60;1639791;171;171;80.0;50782.0;0
1614;2026;8;259;1722;1514;60;1662725;150;164;80.0;50782.0;0
1615;1944;5;229;1669;1514;60;1534526;167;164;80.0;50782.0;0
1616;2092;4;228;1784;1514;60;1566134;154;160;80.0;50782.0;0
1617;2423;4;211;2174;1514;60;2107304;143;140;80.0;80.0;0
1618;2140;4;212;1885;1514;60;1686306;139;147;80.0;80.0;0
1619;2005;13;227;1757;1514;60;1648746;161;167;80.0;80.0;0
1620;2641;7;174;2420;1514;60;2093773;137;142;80.0;80.0;0
1621;2406;11;113;2194;1514;60;1766879;163;167;80.0;80.0;0
1622;3259;8;111;2835;1514;60;2516322;170;174;80.0;80.0;0
1623;1976;6;114;1809;1514;60;1399247;165;167;80.0;80.0;0
1624;2445;5;109;2307;1514;60;1888435;151;155;80.0;80.0;0
1625;2106;8;98;1939;1514;60;1573648;163;165;80.0;80.0;0
1626;1821;5;113;1636;1514;60;1381388;158;162;80.0;50782.0;0
1627;2062;10;81;1826;1514;60;1630958;147;166;80.0;80.0;0
1628;2246;5;114;2060;1514;60;1858528;158;157;80.0;80.0;0
1629;2572;2;160;2314;1514;60;2043074;173;173;80.0;80.0;0
1630;2512;3;168;2296;1514;60;1922112;186;192;80.0;39064.0;0
1631;2554;8;179;2306;1514;60;2063650;160;151;80.0;59753.0;0
1632;2397;1;83;2252;1514;60;2135303;132;131;80.0;59753.0;0
1633;2474;0;138;2284;1514;60;2032834;147;160;80.0;80.0;0
1634;1817;3;125;1641;1514;60;1310722;173;182;64844.0;59753.0;0
1635;2532;2;128;2339;1514;60;1953363;170;180;80.0;80.0;0
1636;2171;12;145;1880;1514;60;1566893;170;174;49600.0;39064.0;0
1637;2497;4;143;2182;1514;60;1837337;197;201;80.0;80.0;0
1638;2930;1;114;2756;1514;60;2353780;170;172;8432.0;8432.0;0
1639;2779;4;150;2580;1514;60;2220602;160;179;8432.0;8432.0;0
1640;1815;1;139;1631;1514;60;1233762;187;180;64844.0;59753.0;0
1641;1641;2;93;1504;1514;60;1306726;140;143;58926.0;51413.0;0
1642;1923;2;108;1749;1514;60;1640668;142;144;80.0;51413.0;0
1643;1740;3;120;1600;1514;60;1281189;151;150;58926.0;51413.0;0
1644;1826;4;138;1638;1514;60;1463227;171;173;58926.0;51413.0;0
1645;1988;4;95;1849;1514;60;1617929;135;133;80.0;51413.0;0
1646;2566;5;140;2373;1514;60;2130409;167;176;80.0;34517.0;0
1647;3529;2;211;3229;1514;60;2782253;180;187;8432.0;8432.0;0
1648;3471;1;146;3246;1514;60;3105832;152;163;80.0;54204.0;0
1649;1902;5;166;1678;1514;60;1418150;177;181;58926.0;51413.0;0
1650;1969;4;130;1766;1514;60;1501669;140;141;58926.0;51413.0;0
1651;2314;1;136;2160;1514;60;1915249;144;147;49600.0;39064.0;0
1652;2201;5;120;2018;1514;60;1658074;148;154;49600.0;39064.0;0
1653;2077;1;128;1916;1514;60;1605718;153;155;64844.0;59753.0;0
1654;1953;2;219;1721;1514;60;1465614;164;182;64844.0;59753.0;0
1655;2246;1;262;1935;1514;60;1482257;210;194;58926.0;51413.0;0
1656;2034;13;135;1815;1514;60;1582011;160;164;58926.0;51413.0;0
1657;2232;12;148;2014;1514;60;1832594;170;168;80.0;51413.0;0
1658;5366;18;132;5097;1514;60;4945858;171;174;80.0;80.0;0
1659;4330;15;145;4058;1514;60;4042465;163;173;80.0;51116.0;0
1660;4053;14;122;3850;1514;60;4034369;154;154;80.0;51116.0;0
1661;3639;6;141;3354;1514;60;3345958;139;147;80.0;51116.0;0
1662;3710;6;152;3472;1514;60;3658806;144;145;80.0;51116.0;0
1663;4103;6;145;3916;1514;60;4067473;146;148;80.0;51116.0;0
1664;3699;0;135;3549;1514;60;3217248;149;158;8432.0;8432.0;0
1665;2099;4;135;1889;1514;60;1639167;147;157;58926.0;51413.0;0
1666;2423;3;124;2258;1514;60;2216919;133;132;58926.0;51413.0;0
1667;2406;3;159;2196;1514;60;1948175;171;179;58926.0;51413.0;0
1668;2159;5;201;1895;1514;60;1625361;163;169;58926.0;51413.0;0
1669;2057;3;134;1877;1514;60;1631345;145;152;58926.0;51413.0;0
1670;1946;3;151;1731;1514;60;1547261;166;172;58926.0;51413.0;0
1671;2014;2;152;1816;1514;60;1559712;161;170;58926.0;51413.0;0
1672;2511;7;168;2222;1514;60;1892312;159;159;58926.0;51413.0;0
1673;2128;4;149;1833;1514;60;1589052;174;173;58926.0;51413.0;0
1674;2560;3;139;2335;1514;60;1875449;157;169;80.0;80.0;0
1675;2127;6;128;1939;1514;60;1631438;154;159;64844.0;59753.0;0
1676;2065;7;140;1836;1514;60;1534073;174;174;80.0;51413.0;0
1677;2135;3;163;1907;1514;60;1638844;169;177;80.0;39064.0;0
1678;2187;4;139;1948;1514;60;1664387;153;157;80.0;80.0;0
1679;1863;4;186;1649;1514;60;1445979;166;186;80.0;80.0;0
1680;2620;3;139;2245;1514;60;2080433;171;166;524.0;1035.0;0
1681;2018;1;121;1833;1514;60;1492587;139;154;80.0;80.0;0
1682;2956;5;118;2687;1514;60;2152749;154;161;80.0;80.0;0
1683;2736;6;168;2323;1514;60;1853859;199;220;80.0;80.0;0
1684;2773;5;164;2506;1514;60;2059948;194;199;80.0;80.0;0
1685;2843;3;165;2566;1514;60;2054264;194;214;80.0;80.0;0
1686;4538;3;154;4205;1514;60;3419447;205;205;80.0;80.0;0
1687;3821;0;155;3629;1514;60;3395314;134;142;80.0;80.0;0
1688;3349;2;175;3133;1514;60;2885908;174;186;80.0;51413.0;0
1689;2952;1;154;2766;1514;60;2491103;143;158;58926.0;51413.0;0
1690;2720;3;183;2464;1514;60;2227071;153;163;58926.0;51413.0;0
1691;3910;2;155;3716;1514;60;3275439;156;172;80.0;80.0;0
1692;2684;3;142;2494;1514;60;2198951;160;160;80.0;51413.0;0
1693;2795;3;162;2559;1514;60;2323430;150;153;80.0;51413.0;0
1694;2481;4;166;2218;1514;60;1961775;182;182;58926.0;51413.0;0
1695;2378;3;112;2232;1514;60;1992189;140;141;58926.0;51413.0;0
1696;3530;4;124;3325;1514;60;2978088;145;153;80.0;80.0;0
1697;4873;6;178;4642;1514;60;4261056;174;184;80.0;4267.0;0
1698;2479;5;154;2286;1514;60;1947128;141;143;58926.0;51413.0;0
1699;2562;5;164;2318;1514;60;2237493;130;135;58926.0;51413.0;0
1700;2399;8;193;2155;1514;60;1867741;182;198;58926.0;51413.0;0
1701;2701;2;144;2520;1514;60;2019810;191;188;58926.0;51413.0;0
1702;2229;2;135;2049;1514;60;1889757;133;138;58926.0;51413.0;0
1703;3200;4;138;2994;1514;60;2761448;150;152;80.0;51413.0;1
1704;3026;0;142;2766;1514;60;2570606;170;175;80.0;51413.0;0
1705;2680;4;157;2458;1514;60;2298711;158;156;58926.0;51413.0;0
1706;3171;9;186;2918;1514;60;2641418;166;172;80.0;51413.0;1
1707;6662;5;207;6429;1514;60;6801450;171;182;80.0;4529.0;0
1708;3051;8;161;2829;1514;60;2612071;168;164;80.0;51413.0;1
1709;2794;6;164;2548;1514;60;2463381;155;167;80.0;51413.0;0
1710;2685;5;239;2377;1514;60;2151161;175;171;58926.0;51413.0;0
1711;2561;3;130;2395;1514;60;2106949;159;159;58926.0;51413.0;1
1712;2702;2;177;2471;1514;60;2307534;171;180;80.0;51413.0;0
1713;2545;2;139;2330;1514;60;2035121;186;182;80.0;51413.0;0
1714;2690;2;166;2457;1514;60;2067152;151;162;80.0;80.0;0
1715;2624;3;133;2404;1514;60;2287255;156;151;58926.0;51413.0;0
1716;2918;5;139;2709;1514;60;2454496;170;174;80.0;51413.0;0
1717;2580;1;217;2325;1514;60;2070353;183;203;80.0;51413.0;0
1718;2882;1;153;2713;1514;60;2355638;180;173;80.0;51413.0;0
1719;3139;3;183;2915;1514;60;2359374;159;164;80.0;51413.0;0
1720;3159;3;161;2897;1514;60;2614949;145;150;80.0;51413.0;0
1721;2800;0;160;2606;1514;60;2187325;160;160;80.0;51413.0;0
1722;3059;4;158;2859;1514;60;2465550;161;154;80.0;51413.0;0
1723;3503;2;233;3235;1514;60;2454380;166;170;80.0;60163.0;0
1724;3251;6;154;3056;1514;60;2370287;158;159;80.0;60163.0;0
1725;3171;3;148;2970;1514;60;2413978;154;164;80.0;60163.0;0
1726;3054;7;135;2891;1514;60;2276741;154;155;80.0;32054.0;0
1727;3329;4;162;3104;1514;60;2363504;184;193;80.0;60163.0;0
1728;2893;11;150;2687;1514;60;2126574;156;164;80.0;32054.0;0
1729;3046;7;234;2714;1514;60;2405693;191;225;80.0;59753.0;0
1730;2762;8;139;2516;1514;60;2254504;164;151;80.0;32054.0;0
1731;2976;3;151;2774;1514;60;2451401;158;177;80.0;59753.0;0
1732;2725;8;158;2522;1514;60;2293342;163;171;80.0;39064.0;0
1733;2903;5;141;2709;1514;60;2333533;172;173;80.0;32054.0;0
