;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition;TP_ICMP_entropy;TP_ICMP_complexity;TP_ICMP_fisher_shanon;TP_ICMP_edge_entropy;TP_ICMP_edge_complexity;TP_ICMP_edge_fisher_shannon;TP_ICMP_number_nodes;TP_ICMP_self_transition;TP_TCP_entropy;TP_TCP_complexity;TP_TCP_fisher_shanon;TP_TCP_edge_entropy;TP_TCP_edge_complexity;TP_TCP_edge_fisher_shannon;TP_TCP_number_nodes;TP_TCP_self_transition
221;[174, 222];0.9107536373666829;0.07409469610067798;0.05087544964218492;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.24444444444444446;0.97800931015405;0.02080339247148141;0.01351195023644584;0.93102562070795;0.060196592948233346;0.030250626961323253;16.0;0.13333333333333333;0.9512152809210016;0.04649951804559733;0.06307599129853633;0.8139034549613051;0.17674343949119758;0.21291916864854793;15.0;0.022222222222222223;0.981680015078001;0.017771975960086075;0.019235904213850345;0.8920665163323347;0.12614866548804074;0.07503644694405869;16.0;0.13333333333333333;0.9510211179302611;0.047721909546526615;0.05749068078788898;0.6690905411707534;0.2511821229123904;0.341751709536137;14.0;0.08888888888888889
222;[175, 223];0.9248119288888614;0.06392870490418369;0.04306819286664495;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9849398013527273;0.014609963076501678;0.011255890479907344;0.7127263906780549;0.24210017988500765;0.4408266339467007;16.0;0.13333333333333333;0.9636326324663973;0.03515481252363266;0.04871461048920854;0.8139034549613051;0.17674343949119758;0.21291916864854793;15.0;0.022222222222222223;0.981680015078001;0.017771975960086075;0.019235904213850345;0.9699870314266159;0.030004308271133782;0.01825516994441313;15.0;0.13333333333333333;0.9609954598922422;0.039118407435578706;0.04612234231208108;0.6690905411707534;0.2511821229123904;0.341751709536137;14.0;0.08888888888888889
223;[176, 224];0.9361245044922348;0.05578491019233993;0.0409379474823633;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9869714086577595;0.012413483334262196;0.008376399532803848;0.8441150748420817;0.1587359356990499;0.2135737374929825;16.0;0.13333333333333333;0.9727179165742915;0.026066355601337653;0.035192798513991035;0.9699870314266159;0.030004308271133782;0.024496880742149587;15.0;0.022222222222222223;0.981680015078001;0.017771975960086075;0.019235904213850345;0.8920665163323347;0.1261486654880414;0.11435860817383169;16.0;0.13333333333333333;0.9563125115100194;0.042702573587402995;0.04722263337725807;0.8467132018086354;0.15518826439167607;0.2339891308414614;14.0;0.06666666666666667
224;[177, 225];0.9227803215838293;0.06587006737369454;0.04948221439439081;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9869714086577595;0.012413483334262437;0.0045700989493428585;0.9546444483376649;0.04329880445251284;0.024554853925698734;16.0;0.13333333333333333;0.9649835134111187;0.03401855005857441;0.04677452140173294;0.9699870314266159;0.030004308271133782;0.024496880742149587;15.0;0.022222222222222223;0.981680015078001;0.017771975960086075;0.019235904213850345;0.8920665163323347;0.1261486654880414;0.11435860817383169;16.0;0.13333333333333333;0.9563125115100194;0.042702573587402995;0.04722263337725807;0.8467132018086354;0.15518826439167607;0.2339891308414614;14.0;0.06666666666666667
225;[178, 226];0.9248119288888614;0.06392870490418369;0.04306819286664495;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9832005944265247;0.016352616390075757;0.008460529449765478;0.9546444483376649;0.04329880445251284;0.024554853925698734;16.0;0.13333333333333333;0.960372846191671;0.03817657655773749;0.056428856188267484;0.8958831444864813;0.09237506002467023;0.08352203366360808;15.0;0.044444444444444446;0.981680015078001;0.01777197596008632;0.01752968017337129;0.8340423126232713;0.16301782493737926;0.17144490838170978;16.0;0.13333333333333333;0.9547919321614955;0.04403975571762494;0.05544348777569187;0.8223773393621181;0.17115365265002777;0.3333333333333333;14.0;0.08888888888888889
226;[179, 227];0.9361245044922348;0.05578491019233993;0.0409379474823633;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9910581831938825;0.008755710734108055;0.00433307890108311;0.96819051374857;0.0323963030603231;0.0335707300927436;16.0;0.13333333333333333;0.9614773559280229;0.03735852218370589;0.0538705282436531;0.8958831444864813;0.09237506002467023;0.08352203366360808;15.0;0.06666666666666667;0.9895376038453584;0.010198490045190712;0.011026371628415268;0.8204962472123667;0.17013020891482739;0.14964868947945253;16.0;0.13333333333333333;0.9581239995989972;0.04158862335638067;0.054131465253996744;0.7420981285103055;0.23516454337215906;0.3619288125423016;14.0;0.1111111111111111
227;[180, 228];0.9227803215838293;0.06587006737369454;0.04948221439439081;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9832005944265249;0.016352616390075757;0.008460529449765478;0.9101663100395065;0.07964323437575184;0.08344127926964712;16.0;0.13333333333333333;0.9673033373903484;0.032224767363485646;0.04450060591264532;0.7884677944369964;0.1869077515077925;0.27797311404825586;15.0;0.06666666666666667;0.9927973901200847;0.006985363080915749;0.006397718419321982;0.8204962472123667;0.17013020891482739;0.14964868947945253;16.0;0.13333333333333333;0.9609954598922422;0.039118407435578706;0.04612234231208108;0.7420981285103055;0.23516454337215906;0.3619288125423016;14.0;0.1111111111111111
228;[181, 229];0.9248119288888614;0.06392870490418369;0.04306819286664495;0.6902069671624539;0.25003458866635325;0.3696254081461683;14.0;0.2222222222222222;0.9779092008467664;0.021668815531954287;0.009037687261341588;0.7207534221664165;0.24116532247506456;0.45269445284511567;16.0;0.13333333333333333;0.9750377405535212;0.02423796083592117;0.03108476564700214;0.7884677944369964;0.1869077515077925;0.27797311404825586;15.0;0.06666666666666667;0.9941482710648063;0.005773492445899072;0.005972904258795768;0.8204962472123667;0.17013020891482739;0.14964868947945253;16.0;0.13333333333333333;0.9547919321614955;0.04403975571762494;0.05544348777569187;0.7420981285103055;0.23516454337215906;0.3619288125423016;14.0;0.1111111111111111
229;[182, 230];0.9361245044922348;0.05578491019233993;0.0409379474823633;0.7948220404607839;0.18173766648056056;0.1735326226790129;14.0;0.2;0.9779092008467662;0.021668815531954523;0.012748026685152462;0.7996369365439233;0.18407499204038125;0.2191271142709699;16.0;0.13333333333333333;0.979124515089644;0.020675041887168497;0.023674720563763747;0.9337851376692214;0.06368767510851152;0.050533661436861096;16.0;0.06666666666666667;0.9924090641386039;0.007548406613879531;0.005814856927374909;0.8204962472123667;0.17013020891482739;0.14964868947945253;16.0;0.13333333333333333;0.9609954598922422;0.039118407435578706;0.04612234231208108;0.8223773393621181;0.17115365265002777;0.18899576603592688;14.0;0.1111111111111111
230;[183, 231];0.9361245044922348;0.05578491019233993;0.0409379474823633;0.7948220404607839;0.18173766648056056;0.1735326226790129;14.0;0.2;0.9779092008467662;0.021668815531954523;0.012748026685152462;0.8549016232917149;0.14756223630584728;0.206302328360603;16.0;0.13333333333333333;0.9779092008467664;0.021668815531954527;0.025439363922203265;0.9681905137485697;0.0323963030603238;0.016951229234097902;16.0;0.06666666666666667;0.9956688504133301;0.004317087184806331;0.002563461906510164;0.8019093486817525;0.17888781461463435;0.15288384651619735;17.0;0.13333333333333333;0.9563125115100194;0.042702573587402995;0.04722263337725807;0.8467132018086354;0.1551882643916763;0.17802472457031057;14.0;0.1111111111111111
231;[184, 232];0.9361245044922348;0.05578491019233993;0.0409379474823633;0.7948220404607839;0.18173766648056056;0.1735326226790129;14.0;0.2;0.9779092008467662;0.021668815531954523;0.012748026685152462;0.9337851376692218;0.06368767510851177;0.05666126412449715;16.0;0.13333333333333333;0.9750377405535212;0.02423796083592117;0.03108476564700214;0.9546444483376649;0.04329880445251284;0.030682456613334796;16.0;0.06666666666666667;0.9956688504133301;0.004317087184806331;0.003976839649217669;0.8856014073204163;0.1303050980101671;0.07242724280527114;17.0;0.13333333333333333;0.9547919321614955;0.04403975571762494;0.05544348777569187;0.8467132018086354;0.1551882643916763;0.17802472457031057;14.0;0.1111111111111111
232;[185, 233];0.9361245044922348;0.05578491019233993;0.0409379474823633;0.8467132018086354;0.1551882643916763;0.13131823021072161;14.0;0.17777777777777778;0.9779092008467662;0.021668815531954523;0.012748026685152462;0.9337851376692218;0.06368767510851177;0.05666126412449715;16.0;0.11111111111111112;0.9776039357411201;0.02208158505364083;0.029256657505112034;0.9546444483376649;0.04329880445251284;0.030682456613334796;16.0;0.06666666666666667;0.9941482710648063;0.005773492445899072;0.003976839649217669;0.8856014073204163;0.1303050980101671;0.07242724280527114;17.0;0.13333333333333333;0.9594748805437183;0.04046848312335988;0.054782792548754664;0.6690905411707534;0.2511821229123907;0.31698729810778065;14.0;0.1111111111111111
233;[186, 234];0.9423383283068836;0.04957397509253695;0.036481889349684896;0.8223773393621181;0.17115365265002777;0.18899576603592688;14.0;0.15555555555555556;0.9779092008467664;0.021668815531954287;0.013067996810400932;0.9337851376692218;0.06368767510851177;0.05666126412449715;16.0;0.11111111111111112;0.9796355430461524;0.01991740836591886;0.030007079183825097;0.9546444483376649;0.04329880445251284;0.030682456613334796;16.0;0.06666666666666667;0.9956688504133301;0.004317087184806331;0.0043395619633941306;0.8340210330224773;0.15811503680854058;0.10912792661972595;17.0;0.13333333333333333;0.9594748805437183;0.04046848312335988;0.05671289482797722;0.7224994136085834;0.20366368321895592;0.23966333589488426;13.0;0.1111111111111111
234;[187, 235];0.9443699356119157;0.04755034664545484;0.028869455919742402;0.9699870314266159;0.030004308271133782;0.022140574345707122;15.0;0.15555555555555556;0.9701747976835935;0.02970078604485909;0.016379007686901356;0.8441150748420817;0.15873593569904967;0.24824431803908414;16.0;0.11111111111111112;0.9751609261577058;0.0248828979331118;0.03726974985995909;0.9024945481137767;0.08743076962144639;0.0634248548305964;17.0;0.08888888888888889;0.9956688504133301;0.004317087184806331;0.0032875665865834004;0.8729584129369051;0.13850724725576805;0.12526960902465767;17.0;0.15555555555555556;0.9460727178852432;0.055861651818905914;0.07354367504436117;0.7224994136085834;0.20366368321895592;0.23966333589488426;13.0;0.13333333333333333
235;[188, 236];0.9443699356119157;0.04755034664545484;0.028869455919742402;0.9681905137485697;0.0323963030603238;0.016951229234097902;16.0;0.15555555555555556;0.9804753960343655;0.01949898940353626;0.010443647101276834;0.9371817816183551;0.06242652599135106;0.07145311798163272;17.0;0.08888888888888889;0.9766815055062296;0.023484404086824433;0.03043801298872521;0.9024945481137767;0.08743076962144639;0.0634248548305964;17.0;0.1111111111111111;0.9941482710648063;0.005773492445899072;0.005340884579787848;0.8729584129369051;0.13850724725576805;0.09432950134880735;17.0;0.15555555555555556;0.9460727178852432;0.05586165181890614;0.06416456223811678;0.6521625395659393;0.2508178497740138;0.371435130693355;13.0;0.15555555555555556
236;[189, 237];0.9549237142740471;0.039440326895908484;0.020438021074637172;0.9890498244170134;0.010496626898348557;0.007215751030974559;16.0;0.13333333333333333;0.9804753960343655;0.01949898940353626;0.010729886655512964;0.976119161532783;0.02213151372672462;0.02961108432941757;17.0;0.06666666666666667;0.9766815055062296;0.023484404086824433;0.03043801298872521;0.9024945481137767;0.08743076962144639;0.0634248548305964;17.0;0.13333333333333333;0.9974080573395324;0.002530622053123976;0.002089489558923103;0.8729584129369051;0.13850724725576805;0.09432950134880735;17.0;0.15555555555555556;0.9460727178852432;0.05586165181890614;0.06416456223811678;0.5768419656529612;0.2544901403412776;0.4168896761479004;13.0;0.17777777777777776
237;[190, 238];0.9646680367353876;0.03163489198912316;0.017540523921160494;0.9337851376692216;0.06368767510851198;0.06715316229550677;16.0;0.13333333333333333;0.9804753960343653;0.019498989403536258;0.014184505315151417;0.976119161532783;0.02213151372672462;0.02961108432941757;17.0;0.06666666666666667;0.9766815055062296;0.023484404086824433;0.03043801298872521;0.956650471575569;0.04270672693661887;0.02597560099468487;17.0;0.13333333333333333;0.9974080573395324;0.002530622053123976;0.002814934187276027;0.8314454838586239;0.16576716623440765;0.13989466242725657;17.0;0.15555555555555556;0.9646661648161935;0.03621222277717641;0.041364175777159624;0.8836333707797247;0.09521328921722594;0.08510761128174377;14.0;0.17777777777777776
238;[191, 239];0.9646680367353879;0.03163489198912317;0.017540523921160494;0.9699870314266161;0.03000430827113379;0.03498124188397473;15.0;0.13333333333333333;0.9713901119264712;0.028725351382218288;0.02201139832903884;0.8635571681993488;0.1432438427554448;0.17850179406729366;17.0;0.06666666666666667;0.9725947309701068;0.02702620853017901;0.03052757600735144;0.9681905137485699;0.032396303060324046;0.025266830718430534;16.0;0.13333333333333333;0.9989286366880563;0.0010644469417272688;0.001088166942529386;0.8314454838586239;0.16576716623440765;0.13989466242725657;17.0;0.13333333333333333;0.961794704522948;0.03870144566592744;0.040990114258314746;0.8509553984313722;0.1540793684887149;0.23000248653090422;15.0;0.17777777777777776
239;[192, 240];0.9629288298091854;0.03330984662777755;0.013364031932760683;0.9104712149289942;0.08269113238139036;0.07968449114324966;15.0;0.13333333333333333;0.979124515089644;0.02067504188716802;0.014350107778230599;0.8635571681993488;0.1432438427554448;0.17850179406729366;17.0;0.06666666666666667;0.9581239995989972;0.0415886233563802;0.04883576096135451;0.8734192714589268;0.13735883353869802;0.2374160493906975;15.0;0.15555555555555556;0.9974080573395324;0.00253062205312422;0.0027721819983480365;0.9151375424972876;0.0781069856660928;0.04884587907035509;17.0;0.13333333333333333;0.94430576732835;0.05746054467985599;0.06550594302810019;0.8850355544046856;0.09799017286575601;0.0925733915527033;15.0;0.2
240;[193, 241];0.9629288298091854;0.03330984662777755;0.013364031932760683;0.7064881049118202;0.2480455209574361;0.3692177236432659;15.0;0.13333333333333333;0.979124515089644;0.02067504188716802;0.014350107778230599;0.9245387872348441;0.0722413274531352;0.07646622185339919;17.0;0.06666666666666667;0.9581239995989972;0.0415886233563802;0.04273361824202044;0.9475231583990614;0.05186115021048181;0.0338093898219179;15.0;0.15555555555555556;0.9974080573395324;0.00253062205312422;0.001684015055818651;0.9245387872348441;0.07224132745313476;0.03266882166011696;17.0;0.13333333333333333;0.9443057673283499;0.057460544679855986;0.05738919930810073;0.9329350879565487;0.06252685030320915;0.04429375096374304;15.0;0.2
241;[194, 242];0.9629288298091854;0.03330984662777755;0.013364031932760683;0.7064881049118202;0.2480455209574361;0.3692177236432659;15.0;0.13333333333333333;0.979124515089644;0.02067504188716802;0.014350107778230599;0.9371817816183551;0.06242652599135083;0.053589838486224534;17.0;0.06666666666666667;0.9581239995989972;0.0415886233563802;0.04273361824202044;0.8734192714589268;0.13735883353869802;0.13246793326697168;15.0;0.15555555555555556;0.9941482710648063;0.005773492445899315;0.004352767929684022;0.8924271028941191;0.09962471750424143;0.09999999999999998;17.0;0.15555555555555556;0.9443057673283499;0.057460544679855986;0.05738919930810073;0.9329350879565487;0.06252685030320915;0.04429375096374304;15.0;0.2
242;[195, 243];0.96669964404042;0.029520633573885294;0.014310499307929447;0.8363673279888594;0.16171546440234705;0.2637640144718865;15.0;0.13333333333333333;0.985766789614124;0.014156591822020587;0.011986718001383618;0.96929346595908;0.032098294201678645;0.024597980457651103;17.0;0.06666666666666667;0.9581239995989972;0.0415886233563802;0.04273361824202044;0.8734192714589268;0.13735883353869802;0.13246793326697168;15.0;0.13333333333333333;0.9941482710648063;0.005773492445899315;0.004352767929684022;0.9566504715755689;0.042706726936618866;0.018214372942641072;17.0;0.15555555555555556;0.9353436688246404;0.06504690689408828;0.060822267667550584;0.9513282751069652;0.047257104043983755;0.03789634537430596;14.0;0.2
243;[196, 244];0.96669964404042;0.029520633573885294;0.014310499307929447;0.9546444483376652;0.04329880445251355;0.03395860375336986;16.0;0.13333333333333333;0.985766789614124;0.014156591822020587;0.011986718001383618;0.8314454838586239;0.16576716623440765;0.1639604774880514;17.0;0.06666666666666667;0.9633152838714721;0.03734500775854857;0.03687064382758389;0.8363673279888596;0.16171546440234713;0.21210456252928578;15.0;0.13333333333333333;0.9875059965403264;0.012405372984442633;0.01268041566950391;0.8856014073204163;0.09657933898699346;0.06839538065093334;17.0;0.15555555555555556;0.9155930203105519;0.08831779596902639;0.09009933035462259;0.9866064628925529;0.014078905752437188;0.01559753411398272;13.0;0.2
