;Unnamed: 0;frame_time;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot;has_bot_origem_destino
958;154;"0    Sep  6, 2018 22:41:20.381804000 -03
Name: time, dtype: object";75632;10;0;75566;90;60;4539580;17;37753;0;0;1;1
959;155;"0    Sep  6, 2018 22:42:20.044429000 -03
Name: time, dtype: object";76266;14;0;76202;90;60;4577656;17;38076;0;0;1;1
960;156;"0    Sep  6, 2018 22:43:20.221763000 -03
Name: time, dtype: object";76062;8;0;75996;110;60;4565700;15;37957;0;0;1;1
961;157;"0    Sep  6, 2018 22:44:20.000093000 -03
Name: time, dtype: object";75850;6;0;75782;87;60;4552418;12;37877;0;0;1;1
962;158;"0    Sep  6, 2018 22:45:20.038039000 -03
Name: time, dtype: object";76282;12;0;76212;87;60;4578826;15;38077;0;0;1;1
963;159;"0    Sep  6, 2018 22:46:20.238398000 -03
Name: time, dtype: object";75940;12;0;75862;90;60;4558164;17;37922;0;0;1;1
964;160;"0    Sep  6, 2018 22:47:20.064958000 -03
Name: time, dtype: object";75990;16;0;75904;90;60;4561640;19;37920;0;0;1;1
965;161;"0    Sep  6, 2018 22:48:20.033953000 -03
Name: time, dtype: object";76292;10;0;76216;145;60;4579458;19;38084;0;0;1;1
966;162;"0    Sep  6, 2018 22:49:20.249066000 -03
Name: time, dtype: object";75910;10;0;75862;90;60;4555736;15;37918;0;0;1;1
967;163;"0    Sep  6, 2018 22:50:20.130121000 -03
Name: time, dtype: object";75948;8;0;75888;90;60;4558422;13;37919;0;0;1;1
968;164;"0    Sep  6, 2018 22:51:20.183088000 -03
Name: time, dtype: object";75924;2;0;75876;90;60;4556756;9;37921;0;0;1;1
969;165;"0    Sep  6, 2018 22:52:20.499410000 -03
Name: time, dtype: object";75654;8;0;75584;90;60;4541332;13;37757;0;0;1;1
970;166;"0    Sep  6, 2018 22:53:20.161105000 -03
Name: time, dtype: object";76254;8;0;76196;90;60;4576720;13;38079;0;0;1;1
971;167;"0    Sep  6, 2018 22:54:20.198092000 -03
Name: time, dtype: object";75926;6;0;75870;110;60;4557054;11;37912;0;0;1;1
972;168;"0    Sep  6, 2018 22:55:20.511674000 -03
Name: time, dtype: object";75652;8;0;75586;110;60;4541130;16;37758;0;0;1;1
973;169;"0    Sep  6, 2018 22:56:20.060200000 -03
Name: time, dtype: object";75964;6;0;75896;87;60;4559638;13;37920;0;0;1;1
974;170;"0    Sep  6, 2018 22:57:20.057715000 -03
Name: time, dtype: object";75942;18;0;75862;90;60;4558352;17;37920;0;0;1;1
975;171;"0    Sep  6, 2018 22:58:20.010512000 -03
Name: time, dtype: object";76246;10;0;76174;90;60;4576464;13;38077;0;0;1;1
976;172;"0    Sep  6, 2018 22:59:20.476505000 -03
Name: time, dtype: object";75606;4;0;75536;90;60;4537856;11;37754;0;0;1;1
977;173;"0    Sep  6, 2018 23:00:20.148732000 -03
Name: time, dtype: object";76228;6;0;76170;87;60;4574964;12;38073;0;0;1;1
978;174;"0    Sep  6, 2018 23:01:20.138239000 -03
Name: time, dtype: object";76272;12;0;76200;90;60;4578150;17;38078;0;0;1;1
979;175;"0    Sep  6, 2018 23:02:20.527298000 -03
Name: time, dtype: object";75608;10;0;75540;145;60;4538234;15;37756;0;0;1;1
980;176;"0    Sep  6, 2018 23:03:20.208503000 -03
Name: time, dtype: object";75936;16;0;75870;90;60;4557642;19;37924;0;0;1;1
981;177;"0    Sep  6, 2018 23:04:20.090339000 -03
Name: time, dtype: object";76254;22;0;76192;110;60;4576654;24;38084;0;0;1;1
982;178;"0    Sep  6, 2018 23:05:20.034656000 -03
Name: time, dtype: object";75936;6;0;75876;110;60;4557662;13;37921;0;0;1;1
983;179;"0    Sep  6, 2018 23:06:20.290778000 -03
Name: time, dtype: object";75932;14;0;75866;90;60;4557222;19;37921;0;0;1;1
984;180;"0    Sep  6, 2018 23:07:20.118154000 -03
Name: time, dtype: object";75626;8;0;75546;145;60;4539486;13;37763;0;0;1;1
985;181;"0    Sep  6, 2018 23:08:20.011998000 -03
Name: time, dtype: object";76616;6;0;76556;90;60;4598876;12;38243;0;0;1;1
986;182;"0    Sep  6, 2018 23:09:20.366839000 -03
Name: time, dtype: object";75614;0;0;75560;90;60;4538220;7;37762;0;0;1;1
987;183;"0    Sep  6, 2018 23:10:20.049554000 -03
Name: time, dtype: object";75970;8;0;75912;182;60;4560208;14;37924;0;0;1;1
988;184;"0    Sep  6, 2018 23:11:20.005901000 -03
Name: time, dtype: object";76572;16;0;76500;90;60;4595840;16;38241;0;0;1;1
989;185;"0    Sep  6, 2018 23:12:20.444983000 -03
Name: time, dtype: object";75634;6;0;75570;90;60;4539608;14;37762;0;0;1;1
990;186;"0    Sep  6, 2018 23:13:20.129233000 -03
Name: time, dtype: object";76042;8;0;75974;90;60;4564314;16;37965;0;0;1;1
991;187;"0    Sep  6, 2018 23:14:20.000126000 -03
Name: time, dtype: object";76480;14;0;76416;87;60;4590302;15;38198;0;0;1;1
992;188;"0    Sep  6, 2018 23:15:20.460433000 -03
Name: time, dtype: object";75614;2;0;75550;87;60;4538298;10;37757;0;0;1;1
993;189;"0    Sep  6, 2018 23:16:20.184657000 -03
Name: time, dtype: object";76266;6;0;76210;87;60;4577458;11;38085;0;0;1;1
994;190;"0    Sep  6, 2018 23:17:20.223696000 -03
Name: time, dtype: object";75602;12;0;75540;90;60;4537472;13;37761;0;0;1;1
995;191;"0    Sep  6, 2018 23:18:20.174549000 -03
Name: time, dtype: object";75930;10;0;75860;90;60;4557366;14;37918;0;0;1;1
996;192;"0    Sep  6, 2018 23:19:20.193326000 -03
Name: time, dtype: object";76344;4;0;76276;90;60;4582366;9;38120;0;0;1;1
997;193;"0    Sep  6, 2018 23:20:20.000000000 -03
Name: time, dtype: object";75886;10;0;75822;145;60;4555190;15;37882;0;0;1;1
998;194;"0    Sep  6, 2018 23:21:20.319112000 -03
Name: time, dtype: object";75878;14;0;75810;110;60;4554188;17;37891;0;0;1;1
999;195;"0    Sep  6, 2018 23:22:20.000097000 -03
Name: time, dtype: object";76280;4;0;76228;90;60;4578104;9;38103;0;0;1;1
1000;196;"0    Sep  6, 2018 23:23:20.027388000 -03
Name: time, dtype: object";75958;14;0;75894;110;60;4559128;18;37920;0;0;1;1
1001;197;"0    Sep  6, 2018 23:24:20.556884000 -03
Name: time, dtype: object";75612;10;0;75550;87;60;4538096;17;37756;0;0;1;1
1002;198;"0    Sep  6, 2018 23:25:20.215392000 -03
Name: time, dtype: object";76266;16;0;76182;90;60;4577674;19;38076;0;0;1;1
1003;199;"0    Sep  6, 2018 23:26:20.019033000 -03
Name: time, dtype: object";76254;4;0;76190;90;60;4576706;13;38081;0;0;1;1
1004;200;"0    Sep  6, 2018 23:27:20.553526000 -03
Name: time, dtype: object";75676;4;0;75614;90;60;4542432;16;37762;0;0;1;1
1005;0;"0    Sep  6, 2018 23:28:20.212510000 -03
Name: time, dtype: object";76288;22;0;76200;90;60;4579286;23;38085;0;0;1;1
1006;1;"0    Sep  6, 2018 23:29:20.094881000 -03
Name: time, dtype: object";76258;10;0;76188;145;60;4577086;17;38078;0;0;1;1
1007;2;"0    Sep  6, 2018 23:30:20.571147000 -03
Name: time, dtype: object";75610;16;0;75548;145;60;4538168;18;37766;0;0;1;1
1008;3;"0    Sep  6, 2018 23:31:20.217393000 -03
Name: time, dtype: object";76252;16;0;76196;90;60;4576488;18;38081;0;0;1;1
1009;4;"0    Sep  6, 2018 23:32:20.108253000 -03
Name: time, dtype: object";75938;6;0;75892;90;60;4557556;12;37923;0;0;1;1
1010;5;"0    Sep  6, 2018 23:33:20.065588000 -03
Name: time, dtype: object";75900;8;0;75856;90;60;4555040;13;37921;0;0;1;1
1011;6;"0    Sep  6, 2018 23:34:20.233782000 -03
Name: time, dtype: object";75956;4;0;75892;87;60;4559096;11;37923;0;0;1;1
1012;7;"0    Sep  6, 2018 23:35:20.090386000 -03
Name: time, dtype: object";75982;12;0;75906;87;60;4560840;19;37921;0;0;1;1
1013;8;"0    Sep  6, 2018 23:36:20.034465000 -03
Name: time, dtype: object";76244;6;0;76184;90;60;4576072;10;38081;0;0;1;1
1014;9;"0    Sep  6, 2018 23:37:20.242880000 -03
Name: time, dtype: object";75926;10;0;75856;90;60;4557170;12;37922;0;0;1;1
1015;10;"0    Sep  6, 2018 23:38:20.095011000 -03
Name: time, dtype: object";75930;4;0;75880;87;60;4557166;11;37920;0;0;1;1
1016;11;"0    Sep  6, 2018 23:39:20.182748000 -03
Name: time, dtype: object";75926;2;0;75864;90;60;4557018;11;37919;0;0;1;1
1017;12;"0    Sep  6, 2018 23:40:20.257759000 -03
Name: time, dtype: object";75946;20;0;75876;90;60;4558460;16;37920;0;0;1;1
1018;13;"0    Sep  6, 2018 23:41:20.408468000 -03
Name: time, dtype: object";75624;8;0;75564;110;60;4539122;14;37756;0;0;1;1
1019;14;"0    Sep  6, 2018 23:42:20.111683000 -03
Name: time, dtype: object";76282;2;0;76224;145;60;4578620;17;38082;0;0;1;1
1020;15;"0    Sep  6, 2018 23:43:20.257874000 -03
Name: time, dtype: object";76240;12;0;76176;110;60;4575766;15;38077;0;0;1;1
1021;16;"0    Sep  6, 2018 23:44:20.530762000 -03
Name: time, dtype: object";75610;16;0;75540;110;60;4538140;18;37758;0;0;1;1
1022;17;"0    Sep  6, 2018 23:45:20.216743000 -03
Name: time, dtype: object";75926;8;0;75854;90;60;4557224;14;37919;0;0;1;1
1023;18;"0    Sep  6, 2018 23:46:20.052395000 -03
Name: time, dtype: object";76214;14;0;76136;90;60;4574604;17;38058;0;0;1;1
1024;19;"0    Sep  6, 2018 23:47:20.000229000 -03
Name: time, dtype: object";76032;12;0;75954;145;60;4564262;15;37939;0;0;1;1
1025;20;"0    Sep  6, 2018 23:48:20.238651000 -03
Name: time, dtype: object";75938;12;0;75872;90;60;4557912;14;37920;0;0;1;1
1026;21;"0    Sep  6, 2018 23:49:20.105296000 -03
Name: time, dtype: object";75952;10;0;75894;145;60;4558896;18;37919;0;0;1;1
1027;22;"0    Sep  6, 2018 23:50:20.033635000 -03
Name: time, dtype: object";75936;12;0;75882;145;60;4557654;17;37923;0;0;1;1
1028;23;"0    Sep  6, 2018 23:51:20.036676000 -03
Name: time, dtype: object";76254;12;0;76216;90;60;4576284;16;38078;0;0;1;1
1029;24;"0    Sep  6, 2018 23:52:20.285826000 -03
Name: time, dtype: object";75918;10;0;75858;145;60;4556470;16;37919;0;0;1;1
1030;25;"0    Sep  6, 2018 23:53:20.093738000 -03
Name: time, dtype: object";75946;4;0;75902;145;60;4558154;18;37925;0;0;1;1
1031;26;"0    Sep  6, 2018 23:54:20.117022000 -03
Name: time, dtype: object";76242;6;0;76188;145;60;4575950;13;38082;0;0;1;1
1032;27;"0    Sep  6, 2018 23:55:20.341945000 -03
Name: time, dtype: object";75642;8;0;75602;145;60;4540036;17;37763;0;0;1;1
1033;28;"0    Sep  6, 2018 23:56:20.026440000 -03
Name: time, dtype: object";76310;10;0;76256;145;60;4580540;17;38076;0;0;1;1
1034;29;"0    Sep  6, 2018 23:57:20.191623000 -03
Name: time, dtype: object";75900;8;0;75866;90;60;4554828;15;37924;0;0;1;1
1035;30;"0    Sep  6, 2018 23:58:20.028278000 -03
Name: time, dtype: object";75916;10;0;75856;90;60;4556284;15;37913;0;0;1;1
1036;31;"0    Sep  6, 2018 23:59:20.083282000 -03
Name: time, dtype: object";76298;10;0;76240;90;60;4579832;15;38077;0;0;1;1
1037;32;"0    Sep  7, 2018 00:00:20.234987000 -03
Name: time, dtype: object";75950;16;0;75876;90;60;4558684;18;37919;0;0;1;1
1038;33;"0    Sep  7, 2018 00:01:20.085119000 -03
Name: time, dtype: object";75982;10;0;75904;145;60;4561096;20;37921;0;0;1;1
1039;34;"0    Sep  7, 2018 00:02:20.082916000 -03
Name: time, dtype: object";76234;4;0;76184;90;60;4575124;11;38080;0;0;1;1
1040;35;"0    Sep  7, 2018 00:03:20.261857000 -03
Name: time, dtype: object";75902;4;0;75846;90;60;4555270;9;37917;0;0;1;1
1041;36;"0    Sep  7, 2018 00:04:20.162468000 -03
Name: time, dtype: object";75950;6;0;75894;145;60;4558586;16;37917;0;0;1;1
1042;37;"0    Sep  7, 2018 00:05:20.085566000 -03
Name: time, dtype: object";76292;10;0;76238;90;60;4579236;15;38078;0;0;1;1
1043;38;"0    Sep  7, 2018 00:06:20.279742000 -03
Name: time, dtype: object";75956;10;0;75902;90;60;4559044;16;37917;0;0;1;1
1044;39;"0    Sep  7, 2018 00:07:20.240303000 -03
Name: time, dtype: object";75954;12;0;75896;90;60;4558882;18;37921;0;0;1;1
1045;40;"0    Sep  7, 2018 00:08:20.076438000 -03
Name: time, dtype: object";76284;8;0;76220;145;60;4578928;15;38080;0;0;1;1
1046;41;"0    Sep  7, 2018 00:09:20.623421000 -03
Name: time, dtype: object";75606;12;0;75544;90;60;4537764;14;37762;0;0;1;1
1047;42;"0    Sep  7, 2018 00:10:20.310643000 -03
Name: time, dtype: object";75632;14;0;75570;90;60;4539700;15;37761;0;0;1;1
1048;43;"0    Sep  7, 2018 00:11:20.045847000 -03
Name: time, dtype: object";76562;2;0;76508;90;60;4594952;13;38244;0;0;1;1
1049;44;"0    Sep  7, 2018 00:12:20.243038000 -03
Name: time, dtype: object";75920;14;0;75854;110;60;4556722;17;37918;0;0;1;1
1050;45;"0    Sep  7, 2018 00:13:20.452448000 -03
Name: time, dtype: object";75636;12;0;75570;87;60;4539606;22;37753;0;0;1;1
1051;46;"0    Sep  7, 2018 00:14:20.122200000 -03
Name: time, dtype: object";76310;8;0;76244;87;60;4580554;19;38081;0;0;1;1
1052;47;"0    Sep  7, 2018 00:15:20.314867000 -03
Name: time, dtype: object";75940;4;0;75878;87;60;4557766;13;37925;0;0;1;1
1053;48;"0    Sep  7, 2018 00:16:20.102032000 -03
Name: time, dtype: object";75942;6;0;75882;90;60;4558248;11;37918;0;0;1;1
1054;49;"0    Sep  7, 2018 00:17:20.207010000 -03
Name: time, dtype: object";75924;8;0;75862;110;60;4556864;15;37918;0;0;1;1
1055;50;"0    Sep  7, 2018 00:18:20.131102000 -03
Name: time, dtype: object";75954;10;0;75882;90;60;4558924;17;37921;0;0;1;1
1056;51;"0    Sep  7, 2018 00:19:20.011731000 -03
Name: time, dtype: object";76316;14;0;76246;87;60;4581228;20;38079;0;0;1;1
1057;52;"0    Sep  7, 2018 00:20:20.226410000 -03
Name: time, dtype: object";75970;2;0;75904;87;60;4559920;16;37921;0;0;1;1
1058;53;"0    Sep  7, 2018 00:21:20.213242000 -03
Name: time, dtype: object";75944;12;0;75862;90;60;4558212;15;37923;0;0;1;1
1059;54;"0    Sep  7, 2018 00:22:20.038380000 -03
Name: time, dtype: object";75930;6;0;75862;90;60;4557364;14;37919;0;0;1;1
1060;55;"0    Sep  7, 2018 00:23:20.149117000 -03
Name: time, dtype: object";76284;10;0;76212;90;60;4578708;15;38080;0;0;1;1
1061;56;"0    Sep  7, 2018 00:24:20.296344000 -03
Name: time, dtype: object";75612;4;0;75540;90;60;4538306;9;37759;0;0;1;1
1062;57;"0    Sep  7, 2018 00:25:20.190708000 -03
Name: time, dtype: object";75954;8;0;75886;90;60;4559014;12;37920;0;0;1;1
1063;58;"0    Sep  7, 2018 00:26:20.204243000 -03
Name: time, dtype: object";76356;12;0;76280;90;60;4583982;17;38081;0;0;1;1
1064;59;"0    Sep  7, 2018 00:27:20.169821000 -03
Name: time, dtype: object";75606;8;0;75544;90;60;4537890;11;37758;0;0;1;1
1065;60;"0    Sep  7, 2018 00:28:20.032214000 -03
Name: time, dtype: object";75952;6;0;75884;87;60;4558830;15;37915;0;0;1;1
1066;61;"0    Sep  7, 2018 00:29:20.035511000 -03
Name: time, dtype: object";76270;8;0;76198;145;60;4578016;19;38078;0;0;1;1
1067;62;"0    Sep  7, 2018 00:30:20.124508000 -03
Name: time, dtype: object";75926;16;0;75868;90;60;4556938;20;37919;0;0;1;1
1068;63;"0    Sep  7, 2018 00:31:20.041342000 -03
Name: time, dtype: object";75918;6;0;75862;90;60;4556358;12;37922;0;0;1;1
1069;64;"0    Sep  7, 2018 00:32:20.223525000 -03
Name: time, dtype: object";75920;8;0;75856;110;60;4556624;13;37918;0;0;1;1
1070;65;"0    Sep  7, 2018 00:33:20.183351000 -03
Name: time, dtype: object";75920;6;0;75854;87;60;4556700;11;37918;0;0;1;1
1071;66;"0    Sep  7, 2018 00:34:20.051229000 -03
Name: time, dtype: object";75936;8;0;75868;110;60;4557828;14;37922;0;0;1;1
1072;67;"0    Sep  7, 2018 00:35:20.118978000 -03
Name: time, dtype: object";76240;10;0;76176;90;60;4575860;12;38075;0;0;1;1
1073;68;"0    Sep  7, 2018 00:36:20.063324000 -03
Name: time, dtype: object";75994;12;0;75922;90;60;4561714;23;37920;0;0;1;1
1074;69;"0    Sep  7, 2018 00:37:20.081605000 -03
Name: time, dtype: object";75930;14;0;75860;90;60;4557234;18;37921;0;0;1;1
1075;70;"0    Sep  7, 2018 00:38:20.206079000 -03
Name: time, dtype: object";76234;10;0;76166;110;60;4575698;11;38075;0;0;1;1
1076;71;"0    Sep  7, 2018 00:39:20.315053000 -03
Name: time, dtype: object";75658;14;0;75594;110;60;4541518;15;37757;0;0;1;1
1077;72;"0    Sep  7, 2018 00:40:20.022270000 -03
Name: time, dtype: object";76244;10;0;76178;90;60;4576178;18;38078;0;0;1;1
1078;73;"0    Sep  7, 2018 00:41:20.142491000 -03
Name: time, dtype: object";76242;8;0;76182;90;60;4575906;16;38077;0;0;1;1
1079;74;"0    Sep  7, 2018 00:42:20.142540000 -03
Name: time, dtype: object";75648;10;0;75578;90;60;4540798;17;37757;0;0;1;1
1080;75;"0    Sep  7, 2018 00:43:20.110858000 -03
Name: time, dtype: object";76324;16;0;76254;87;60;4581686;24;38078;0;0;1;1
1081;76;"0    Sep  7, 2018 00:44:20.393747000 -03
Name: time, dtype: object";75638;6;0;75572;145;60;4540142;16;37762;0;0;1;1
1082;77;"0    Sep  7, 2018 00:45:20.067719000 -03
Name: time, dtype: object";76232;0;0;76180;90;60;4575256;7;38083;0;0;1;1
1083;78;"0    Sep  7, 2018 00:46:20.136471000 -03
Name: time, dtype: object";75930;4;0;75870;90;60;4557288;11;37921;0;0;1;1
1084;79;"0    Sep  7, 2018 00:47:20.121276000 -03
Name: time, dtype: object";75980;4;0;75924;145;60;4560632;13;37926;0;0;1;1
1085;80;"0    Sep  7, 2018 00:48:20.071349000 -03
Name: time, dtype: object";76226;8;0;76178;90;60;4574534;15;38079;0;0;1;1
1086;81;"0    Sep  7, 2018 00:49:20.155849000 -03
Name: time, dtype: object";75924;12;0;75862;145;60;4557028;12;37921;0;0;1;1
1087;82;"0    Sep  7, 2018 00:50:20.181128000 -03
Name: time, dtype: object";75966;14;0;75902;110;60;4559798;18;37921;0;0;1;1
1088;83;"0    Sep  7, 2018 00:51:20.038254000 -03
Name: time, dtype: object";75950;16;0;75888;145;60;4558838;17;37926;0;0;1;1
1089;84;"0    Sep  7, 2018 00:52:20.201210000 -03
Name: time, dtype: object";75608;10;0;75548;90;60;4537910;15;37759;0;0;1;1
1090;85;"0    Sep  7, 2018 00:53:20.136039000 -03
Name: time, dtype: object";75950;10;0;75886;90;60;4558576;14;37917;0;0;1;1
1091;86;"0    Sep  7, 2018 00:54:20.077133000 -03
Name: time, dtype: object";76286;4;0;76236;87;60;4578878;15;38077;0;0;1;1
1092;87;"0    Sep  7, 2018 00:55:20.052932000 -03
Name: time, dtype: object";75950;6;0;75884;90;60;4558742;15;37926;0;0;1;1
1093;88;"0    Sep  7, 2018 00:56:20.203391000 -03
Name: time, dtype: object";75928;14;0;75852;110;60;4557400;15;37918;0;0;1;1
1094;89;"0    Sep  7, 2018 00:57:20.083498000 -03
Name: time, dtype: object";75980;20;0;75898;110;60;4560928;25;37920;0;0;1;1
1095;90;"0    Sep  7, 2018 00:58:20.113531000 -03
Name: time, dtype: object";75938;4;0;75878;145;60;4557904;13;37918;0;0;1;1
1096;91;"0    Sep  7, 2018 00:59:20.227760000 -03
Name: time, dtype: object";75914;6;0;75860;90;60;4556244;10;37921;0;0;1;1
1097;92;"0    Sep  7, 2018 01:00:20.144112000 -03
Name: time, dtype: object";75636;6;0;75578;90;60;4539872;14;37763;0;0;1;1
1098;93;"0    Sep  7, 2018 01:01:20.087191000 -03
Name: time, dtype: object";76556;6;0;76508;90;60;4594374;18;38242;0;0;1;1
1099;94;"0    Sep  7, 2018 01:02:20.274385000 -03
Name: time, dtype: object";75932;6;0;75886;90;60;4557178;12;37921;0;0;1;1
1100;95;"0    Sep  7, 2018 01:03:20.338874000 -03
Name: time, dtype: object";75608;8;0;75540;90;60;4538018;16;37758;0;0;1;1
1101;96;"0    Sep  7, 2018 01:04:20.087568000 -03
Name: time, dtype: object";76584;12;0;76508;145;60;4596954;17;38237;0;0;1;1
1102;97;"0    Sep  7, 2018 01:05:20.299240000 -03
Name: time, dtype: object";75938;6;0;75888;90;60;4557704;15;37923;0;0;1;1
1103;98;"0    Sep  7, 2018 01:06:20.431958000 -03
Name: time, dtype: object";75604;12;0;75538;90;60;4537626;14;37757;0;0;1;1
1104;99;"0    Sep  7, 2018 01:07:20.098692000 -03
Name: time, dtype: object";76278;12;0;76220;145;60;4578494;15;38085;0;0;1;1
1105;100;"0    Sep  7, 2018 01:08:20.015300000 -03
Name: time, dtype: object";76248;6;0;76188;110;60;4576224;18;38080;0;0;1;1
1106;101;"0    Sep  7, 2018 01:09:20.429105000 -03
Name: time, dtype: object";75596;12;0;75534;90;60;4537164;14;37756;0;0;1;1
1107;102;"0    Sep  7, 2018 01:10:20.370191000 -03
Name: time, dtype: object";75598;4;0;75536;90;60;4537236;9;37758;0;0;1;1
1108;103;"0    Sep  7, 2018 01:11:20.086878000 -03
Name: time, dtype: object";75994;16;0;75918;110;60;4561914;22;37920;0;0;1;1
1109;104;"0    Sep  7, 2018 01:12:20.170128000 -03
Name: time, dtype: object";76244;6;0;76184;110;60;4575960;12;38077;0;0;1;1
1110;105;"0    Sep  7, 2018 01:13:20.023007000 -03
Name: time, dtype: object";75922;0;0;75860;87;60;4556646;11;37919;0;0;1;1
1111;106;"0    Sep  7, 2018 01:14:20.085264000 -03
Name: time, dtype: object";75936;6;0;75866;87;60;4557744;13;37921;0;0;1;1
1112;107;"0    Sep  7, 2018 01:15:20.213989000 -03
Name: time, dtype: object";76240;8;0;76178;90;60;4575820;11;38079;0;0;1;1
1113;108;"0    Sep  7, 2018 01:16:20.050887000 -03
Name: time, dtype: object";75958;10;0;75888;90;60;4559266;15;37917;0;0;1;1
1114;109;"0    Sep  7, 2018 01:17:20.155873000 -03
Name: time, dtype: object";75928;10;0;75862;110;60;4557154;14;37920;0;0;1;1
1115;110;"0    Sep  7, 2018 01:18:20.245873000 -03
Name: time, dtype: object";76264;6;0;76200;87;60;4577502;13;38077;0;0;1;1
1116;111;"0    Sep  7, 2018 01:19:20.127218000 -03
Name: time, dtype: object";75932;6;0;75872;87;60;4557494;15;37919;0;0;1;1
1117;112;"0    Sep  7, 2018 01:20:20.173489000 -03
Name: time, dtype: object";75932;6;0;75860;90;60;4557624;12;37915;0;0;1;1
1118;113;"0    Sep  7, 2018 01:21:20.248487000 -03
Name: time, dtype: object";75962;10;0;75890;110;60;4559684;14;37923;0;0;1;1
1119;114;"0    Sep  7, 2018 01:22:20.041654000 -03
Name: time, dtype: object";76238;8;0;76176;90;60;4575672;14;38079;0;0;1;1
1120;115;"0    Sep  7, 2018 01:23:20.182117000 -03
Name: time, dtype: object";75974;10;0;75908;90;60;4560442;15;37920;0;0;1;1
1121;116;"0    Sep  7, 2018 01:24:20.250143000 -03
Name: time, dtype: object";75944;18;0;75872;90;60;4558302;22;37924;0;0;1;1
1122;117;"0    Sep  7, 2018 01:25:20.213707000 -03
Name: time, dtype: object";76322;8;0;76252;90;60;4581618;18;38078;0;0;1;1
1123;118;"0    Sep  7, 2018 01:26:20.206990000 -03
Name: time, dtype: object";75964;20;0;75884;145;60;4559906;22;37923;0;0;1;1
1124;119;"0    Sep  7, 2018 01:27:20.262983000 -03
Name: time, dtype: object";75616;16;0;75542;110;60;4538572;18;37763;0;0;1;1
1125;120;"0    Sep  7, 2018 01:28:20.019645000 -03
Name: time, dtype: object";75916;12;0;75854;90;60;4556356;13;37921;0;0;1;1
1126;121;"0    Sep  7, 2018 01:29:20.134347000 -03
Name: time, dtype: object";76266;10;0;76206;90;60;4577560;15;38081;0;0;1;1
1127;122;"0    Sep  7, 2018 01:30:20.177344000 -03
Name: time, dtype: object";75630;14;0;75562;90;60;4539580;17;37758;0;0;1;1
1128;123;"0    Sep  7, 2018 01:31:20.090669000 -03
Name: time, dtype: object";75912;10;0;75850;87;60;4556200;13;37915;0;0;1;1
1129;124;"0    Sep  7, 2018 01:32:20.210145000 -03
Name: time, dtype: object";76272;6;0;76204;90;60;4578028;14;38079;0;0;1;1
1130;125;"0    Sep  7, 2018 01:33:20.027018000 -03
Name: time, dtype: object";75950;6;0;75884;87;60;4558752;12;37921;0;0;1;1
1131;126;"0    Sep  7, 2018 01:34:20.105258000 -03
Name: time, dtype: object";75928;6;0;75864;145;60;4557352;16;37918;0;0;1;1
1132;127;"0    Sep  7, 2018 01:35:20.261437000 -03
Name: time, dtype: object";75926;8;0;75874;90;60;4556856;13;37914;0;0;1;1
1133;128;"0    Sep  7, 2018 01:36:20.210750000 -03
Name: time, dtype: object";76242;4;0;76188;90;60;4575754;15;38083;0;0;1;1
1134;129;"0    Sep  7, 2018 01:37:20.178300000 -03
Name: time, dtype: object";75934;10;0;75872;90;60;4557626;14;37916;0;0;1;1
1135;130;"0    Sep  7, 2018 01:38:20.272780000 -03
Name: time, dtype: object";75596;2;0;75532;87;60;4537130;9;37756;0;0;1;1
1136;131;"0    Sep  7, 2018 01:39:20.180867000 -03
Name: time, dtype: object";76258;14;0;76196;87;60;4576980;18;38079;0;0;1;1
1137;132;"0    Sep  7, 2018 01:40:20.142188000 -03
Name: time, dtype: object";76274;12;0;76214;90;60;4578138;17;38080;0;0;1;1
1138;133;"0    Sep  7, 2018 01:41:20.600221000 -03
Name: time, dtype: object";75610;8;0;75536;90;60;4538240;11;37756;0;0;1;1
1139;134;"0    Sep  7, 2018 01:42:20.266199000 -03
Name: time, dtype: object";76284;8;0;76216;90;60;4579086;15;38080;0;0;1;1
1140;135;"0    Sep  7, 2018 01:43:20.289957000 -03
Name: time, dtype: object";75966;16;0;75886;110;60;4559874;21;37916;0;0;1;1
1141;136;"0    Sep  7, 2018 01:44:20.536116000 -03
Name: time, dtype: object";75616;8;0;75538;90;60;4538772;10;37762;0;0;1;1
1142;137;"0    Sep  7, 2018 01:45:20.334740000 -03
Name: time, dtype: object";75714;10;0;75636;90;60;4545368;16;37763;0;0;1;1
1143;138;"0    Sep  7, 2018 01:46:20.013950000 -03
Name: time, dtype: object";75960;10;0;75884;90;60;4559452;18;37914;0;0;1;1
1144;139;"0    Sep  7, 2018 01:47:20.030221000 -03
Name: time, dtype: object";75948;12;0;75878;90;60;4558564;14;37916;0;0;1;1
1145;140;"0    Sep  7, 2018 01:48:20.084969000 -03
Name: time, dtype: object";75908;4;0;75852;87;60;4555636;9;37914;0;0;1;1
1146;141;"0    Sep  7, 2018 01:49:20.057274000 -03
Name: time, dtype: object";76000;2;0;75938;90;60;4561770;10;37943;0;0;1;1
1147;142;"0    Sep  7, 2018 01:50:20.000087000 -03
Name: time, dtype: object";76332;16;0;76260;90;60;4582274;26;38061;0;0;1;1
